Human.gene.name,Gene.name
TNFRSF1A,Tnfrsf1a
SLC6A15,Slc6a15
GAPDHS,Gapdhs
ST6GALNAC1,St6galnac1
ZNF180,Zfp180
RHBG,Rhbg
RGN,Rgn
VWC2L,Vwc2l
METTL22,Mettl22
TOP2A,Top2a
HOXA5,Hoxa5
LDHA,Ldha
OR10AG1,Olfr1123
SLC37A3,Slc37a3
MXRA7,Mxra7
TSACC,Tsacc
LPIN1,Lpin1
DCP1B,Dcp1b
ALKBH2,Alkbh2
SBSN,Sbsn
HOXA3,Hoxa3
RBM15B,Rbm15b
PLEKHG6,Plekhg6
RHBG,Gm38392
WDSUB1,Wdsub1
MANF,Manf
USP30,Usp30
TMEM125,Tmem125
HOXA7,Hoxa7
CHPF2,Chpf2
STYXL1,Styxl1
C1QTNF5,C1qtnf5
FAM229B,Fam229b
EFCAB3,Efcab3
NKG7,Nkg7
GAL3ST4,Gal3st4
RAB38,Rab38
MTFMT,Mtfmt
ARL4A,Arl4a
HOXA4,Hoxa4
RANGRF,Rangrf
C6orf118,1700010I14Rik
SMARCD3,Smarcd3
CA10,Car10
HAVCR2,Havcr2
OR8B3,Olfr147
OR8B2,Olfr147
LHX1,Lhx1
EIF4EBP1,Eif4ebp1
ALKAL1,Fam150a
IL17RA,Il17ra
EFCAB13,Gm11639
SVOP,Svop
GPC2,Gm43720
C7orf43,BC037034
ARRB2,Arrb2
SLC25A35,Slc25a35
MAPKAPK3,Mapkapk3
TMEM91,Tmem91
KIF6,Kif6
CACNA1C,Cacna1c
VBP1,Vbp1
GNA15,Gna15
LPCAT4,Lpcat4
FAM76A,Fam76a
IDS,Ids
AC244197.3,Ids
MIER2,Mier2
EXOSC5,Exosc5
NDUFAF6,Ndufaf6
NR2F1,Nr2f1
RYR1,Ryr1
SCRN2,Scrn2
PRG4,Prg4
TFF3,Tff3
SLC16A7,Slc16a7
UHRF1BP1L,Uhrf1bp1l
HNRNPH3,Hnrnph3
KCNE4,Kcne4
PLPPR5,Plppr5
TEX13D,Tex13c1
TEX13C,Tex13c1
MLF2,Mlf2
PLEKHA4,Plekha4
CPNE5,Cpne5
CEP250,Cep250
EI24,Ei24
CLEC5A,Clec5a
UBAP2,Ubap2
LEXM,Lexm
HTT,Htt
ZC3H12B,Zc3h12b
CEP152,Cep152
SRSF2,Srsf2
PTGIS,Ptgis
CISH,Cish
CCDC121,Ccdc121
MYL12A,Myl12a
ZMYM1,Zmym1
BATF3,Batf3
PTGER3,Ptger3
MFSD11,Mfsd11
LUZP1,Luzp1
NXPH1,Nxph1
HEMK1,Hemk1
RUFY2,Rufy2
DCAF12L1,Dcaf12l2
DCAF12L2,Dcaf12l2
SLC6A4,Slc6a4
AC008750.8,Cldnd2
CLDND2,Cldnd2
ANAPC5,Anapc5
FAM71A,Fam71a
PMS2,Pms2
AADACL4,Gm13177
MED6,Med6
DCAF12L1,Dcaf12l1
DCAF12L2,Dcaf12l1
IFNLR1,Ifnlr1
KCNB1,Kcnb1
AGR3,Agr3
TTC22,Ttc22
SYT8,Syt8
FAM207A,Fam207a
C3orf18,6430571L13Rik
PRR32,Prr32
SFPQ,Sfpq
C1orf27,BC003331
PRKG2,Prkg2
EPC1,Epc1
EPB41,Epb41
C9orf172,Gm996
C22orf23,1700088E04Rik
AC010325.1,Gm15517
TRAPPC1,Trappc1
RAB39B,Rab39b
COLGALT1,Colgalt1
DNMBP,Dnmbp
PANK3,Pank3
AGPAT2,Agpat2
ACPT,Acpt
CYFIP1,Cyfip1
PNKP,Pnkp
UVRAG,Uvrag
IGKC,Igkc
TFF2,Tff2
CRTC3,Crtc3
UTP18,Utp18
AP3B1,Ap3b1
TPSG1,Tpsg1
SLAIN2,Slain2
CSTL1,Cstl1
UNC13A,Unc13a
ZNF112,Zfp112
SCAPER,Scaper
CD300LB,Cd300lb
CLEC18C,Clec18a
CLEC18B,Clec18a
CLEC18A,Clec18a
FAM69B,Fam69b
AC005837.2,Mettl23
METTL23,Mettl23
CACNA1H,Cacna1h
SERPINB1,Serpinb1b
MAGED2,Maged2
C14orf2,2010107E04Rik
BRD9,Brd9
HGSNAT,Hgsnat
JKAMP,Jkamp
APAF1,Apaf1
EGFL7,Egfl7
TM6SF2,Tm6sf2
CECR6,Cecr6
EID1,Eid1
SV2A,Sv2a
SHC4,Shc4
JMJD6,Jmjd6
PSPH,Psph
LRRC46,Lrrc46
HRAS,Hras
TFF1,Tff1
SERPINB13,Serpinb13
BFSP1,Bfsp1
RS1,Rs1
CCDC175,Ccdc175
ATF3,Atf3
RFTN1,Rftn1
RPL15,Rpl15
BARD1,Bard1
SUCNR1,Sucnr1
CACNA2D2,Cacna2d2
CDKL5,Cdkl5
IL22RA1,Il22ra1
RNF38,Rnf38
L1CAM,L1cam
PWWP2A,Pwwp2a
SOAT2,Soat2
AADACL4,Gm436
WSB1,Wsb1
NKIRAS1,Nkiras1
PDE4D,Pde4d
SPG21,Spg21
UBE2E1,Ube2e1
RSPH10B,Rsph10b
RSPH10B2,Rsph10b
TPR,Tpr
MSANTD1,Msantd1
ANKDD1A,Ankdd1a
METTL2A,Mettl2
METTL2B,Mettl2
HIGD2A,Higd2a
HIGD2B,Higd2a
MAJIN,Majin
C20orf173,6430550D23Rik
AGR2,Agr2
SCG2,Scg2
SLC4A4,Slc4a4
GML,Gml
DSTN,Dstn
OSBPL7,Osbpl7
UFC1,Ufc1
PLEKHO2,Plekho2
ACTRT1,Actrt1
PRAMEF9,Pramel7
PRAMEF26,Pramel7
PRAMEF17,Pramel7
PRAMEF25,Pramel7
PRAMEF5,Pramel7
PRAMEF1,Pramel7
PRAMEF12,Pramel7
PRAMEF27,Pramel7
PRAMEF14,Pramel7
PRAMEF8,Pramel7
PRAMEF7,Pramel7
PRAMEF15,Pramel7
PRAMEF6,Pramel7
PRAMEF20,Pramel7
PRAMEF19,Pramel7
PRAMEF18,Pramel7
PRAMEF2,Pramel7
PRAMEF13,Pramel7
PRAMEF33,Pramel7
PRAMEF4,Pramel7
PRAMEF11,Pramel7
PRAMEF10,Pramel7
LIN37,Lin37
NUDCD3,Nudcd3
SAMD15,Samd15
DDX42,Ddx42
CFAP57,Cfap57
PACRG,Pacrg
RRP1,Rrp1
SENP8,Senp8
TMED8,Tmed8
AADACL4,Gm13178
SETD7,Setd7
HAPLN4,Hapln4
LRIF1,Lrif1
ETFB,Etfb
GTF3C5,Gtf3c5
PITPNM3,Pitpnm3
MRPL10,Mrpl10
HSPB6,Hspb6
IGFBP4,Igfbp4
CD300A,Cd300c
CD300C,Cd300c
TNFRSF14,Tnfrsf14
PROSER3,Proser3
PLIN2,Plin2
PIF1,Pif1
TTC1,Ttc1
ORM1,Orm2
ORM2,Orm2
UBE2F,Ube2f
UBE2F-SCLY,Ube2f
ABAT,Abat
R3HDM1,R3hdm1
CD300LD,Cd300ld
DLG1,Dlg1
FTSJ3,Ftsj3
RBM4B,Rbm4b
LBR,Lbr
BCL11B,Bcl11b
TNS4,Tns4
VSIG10L,Vsig10l
PPP4R3A,Ppp4r3a
FRY,Fry
COL12A1,Col12a1
LAS1L,Las1l
CD300A,Cd300c2
CD300C,Cd300c2
ILK,Ilk
SFMBT1,Sfmbt1
CEL,Cel
BOLA1,Bola1
NAA10,Naa10
IER3,Ier3
RBM4,Gm21992
CIDEC,Cidec
HIST2H2AB,Hist2h2ab
ETFB,Gm45233
RBM14,Rbm14
SFXN4,Sfxn4
CCR7,Ccr7
CARS2,Cars2
RPIA,Rpia
ORC1,Orc1
CD300LD,Cd300ld2
RBM4,Rbm4
MICU1,Micu1
SMARCE1,Smarce1
CD300LD,Cd300ld4
BEND6,Bend6
SUSD1,Susd1
PRAMEF9,Gm16427
PRAMEF26,Gm16427
PRAMEF17,Gm16427
PRAMEF25,Gm16427
PRAMEF5,Gm16427
PRAMEF1,Gm16427
PRAMEF12,Gm16427
PRAMEF27,Gm16427
PRAMEF14,Gm16427
PRAMEF8,Gm16427
PRAMEF7,Gm16427
PRAMEF15,Gm16427
PRAMEF6,Gm16427
PRAMEF20,Gm16427
PRAMEF19,Gm16427
PRAMEF18,Gm16427
PRAMEF2,Gm16427
PRAMEF13,Gm16427
PRAMEF33,Gm16427
PRAMEF4,Gm16427
PRAMEF11,Gm16427
PRAMEF10,Gm16427
PIK3R1,Pik3r1
CD300LD,Cd300ld5
ACSL6,Acsl6
AC026398.1,Acsl6
PSMC5,Psmc5
CD300LD,Cd300ld3
FBLL1,Fbll1
RBM10,Rbm10
CERS4,Cers4
BAG3,Bag3
CD300E,Cd300e
NTMT1,Ntmt1
MGAT5B,Mgat5b
TLK2,Tlk2
ARHGEF19,Arhgef19
FOXR1,Foxr1
GOLPH3L,Golph3l
ELL,Ell
CXorf40B,1110012L19Rik
CXorf40A,1110012L19Rik
OPA1,Opa1
QTRT2,Qtrtd1
CST11,Cst11
GNAZ,Gnaz
NENF,Nenf
SAXO2,Saxo2
RAB37,Rab37
NAXD,Naxd
PRAMEF9,Pramel6
PRAMEF26,Pramel6
PRAMEF17,Pramel6
PRAMEF25,Pramel6
PRAMEF5,Pramel6
PRAMEF1,Pramel6
PRAMEF12,Pramel6
PRAMEF27,Pramel6
PRAMEF14,Pramel6
PRAMEF8,Pramel6
PRAMEF7,Pramel6
PRAMEF15,Pramel6
PRAMEF6,Pramel6
PRAMEF20,Pramel6
PRAMEF19,Pramel6
PRAMEF18,Pramel6
PRAMEF2,Pramel6
PRAMEF13,Pramel6
PRAMEF33,Pramel6
PRAMEF4,Pramel6
PRAMEF11,Pramel6
PRAMEF10,Pramel6
AP000295.1,Gm21970
IL10RB,Gm21970
IFNAR2,Ifnar2
RAD51,Rad51
RSPH14,Rsph14
ERGIC3,Ergic3
MRM1,Mrm1
CPN1,Cpn1
RRP8,Rrp8
SLC7A2,Slc7a2
DBX1,Dbx1
SNX7,Snx7
GNL3L,Gnl3l
CCDC191,Ccdc191
B9D1,B9d1
RBPMS2,Rbpms2
CYYR1,Cyyr1
PPP2R5A,Ppp2r5a
NUDT10,Nudt11
NUDT11,Nudt11
CLASP1,Clasp1
CHRNB3,Chrnb3
PRDX3,Prdx3
SECISBP2L,Secisbp2l
FXR1,Fxr1
SSX2IP,Ssx2ip
TAF10,Taf10
OGFOD1,Ogfod1
ZDHHC21,Zdhhc21
PARS2,Pars2
CLCN6,Clcn6
TMEM206,Tmem206
CD300LD,Cd300lf
RMDN3,Rmdn3
DHRS11,Dhrs11
DPM3,Dpm3
SCN1A,Scn1a
AADACL4,Gm438
MAP3K10,Map3k10
TDRD9,Tdrd9
UPF2,Upf2
CD9,Cd9
TNNI2,Tnni2
NDUFB11,Ndufb11
WDFY4,Wdfy4
UPK2,Upk2
ADRA1B,Adra1b
ADPRHL1,Adprhl1
TTC9B,Ttc9b
OAZ2,Oaz2
AP000295.1,Il10rb
IL10RB,Il10rb
GPHA2,Gpha2
NINJ1,Ninj1
HIST2H2AC,Hist2h2ac
KRT222,Krt222
AC073508.2,Krt222
INPP5F,Inpp5f
EIF2AK3,Eif2ak3
CST8,Cst8
PPP2R5B,Ppp2r5b
SCIN,Scin
COX7A2,Cox7a2
MMP7,Mmp7
TBX21,Tbx21
TP53INP1,Trp53inp1
SALL4,Sall4
ZNF839,Zfp839
MMP20,Mmp20
TMEM30A,Tmem30a
DBNL,Dbnl
SPRY1,Spry1
NRN1L,Nrn1l
SLC50A1,Slc50a1
EDC4,Edc4
ADGRA3,Adgra3
NUTM1,Nutm1
LRRC18,Lrrc18
NOXRED1,Noxred1
SEC14L1,Sec14l1
LNX2,Lnx2
LRP2,Lrp2
HSPA1L,Hspa1l
TBKBP1,Tbkbp1
NIPA2,Nipa2
FILIP1,Filip1
OR52N4,Olfr503
RNF5,Rnf5
HES5,Hes5
RD3L,Rd3l
OR56B1,Olfr504
CXCR5,Cxcr5
COL20A1,Col20a1
POU6F1,Pou6f1
DBF4,Dbf4
CTH,Cth
NOP10,Nop10
CLTB,Cltb
MMP21,Mmp21
BCL9L,Bcl9l
LMNTD2,Lmntd2
SMARCD2,Smarcd2
MDH2,Mdh2
GFI1B,Gfi1b
TRIM35,Trim35
RASGEF1A,Rasgef1a
ZNF740,Zfp740
JAGN1,Jagn1
LPIN2,Lpin2
DNMT1,Dnmt1
ETS1,Ets1
LNX1,Lnx1
TUBGCP2,Tubgcp2
LRRC56,Lrrc56
SENP6,Senp6
PRAMEF9,C87414
PRAMEF26,C87414
PRAMEF17,C87414
PRAMEF25,C87414
PRAMEF5,C87414
PRAMEF1,C87414
PRAMEF12,C87414
PRAMEF27,C87414
PRAMEF14,C87414
PRAMEF8,C87414
PRAMEF7,C87414
PRAMEF15,C87414
PRAMEF6,C87414
PRAMEF20,C87414
PRAMEF19,C87414
PRAMEF18,C87414
PRAMEF2,C87414
PRAMEF13,C87414
PRAMEF33,C87414
PRAMEF4,C87414
PRAMEF11,C87414
PRAMEF10,C87414
DHRS3,Dhrs3
DNAJC19,Dnajc19
GSR,Gsr
GNA11,Gna11
NSRP1,Nsrp1
MTHFD1,Mthfd1
SETD3,Setd3
KRT24,Krt24
IPO9,Ipo9
ZPLD1,Zpld1
VAMP5,Vamp5
CLP1,Clp1
CIT,Cit
ALPPL2,Alppl2
ALPP,Alppl2
ALPI,Alppl2
KLHL8,Klhl8
KRT25,Krt25
RARS,Rars
ST18,St18
ISYNA1,Isyna1
CSTA,Csta1
CHI3L1,Chil1
AKNA,Akna
AL360181.5,Zfp511
ZNF511,Zfp511
VLDLR,Vldlr
LDB2,Ldb2
PROSER2,Proser2
TRIM5,Trim30c
MYO9A,Myo9a
RTN4RL1,Rtn4rl1
ZFP64,Zfp64
COPS7A,Cops7a
C20orf196,1110034G24Rik
POMK,Pomk
ADCY7,Adcy7
SLC44A1,Slc44a1
TRIM5,Trim30a
TMEM169,Tmem169
AGTPBP1,Agtpbp1
TMEM185A,Tmem185a
AC073612.1,Thap2
THAP2,Thap2
PPIL1,Ppil1
ZNF609,Zfp609
EFL1,Efl1
SLAIN1,Slain1
MBTD1,Mbtd1
ENSA,Ensa
OR8B3,Olfr918
OR8B2,Olfr918
B4GALT5,B4galt5
POLR1D,Polr1d
NUDT10,Nudt10
NUDT11,Nudt10
LTC4S,Ltc4s
TTC9,Ttc9
OR5AU1,Olfr221
BBS10,Bbs10
MGST2,Mgst2
MYO3B,Myo3b
BMP15,Bmp15
RAB19,Rab19
CHGB,Chgb
MS4A6E,Ms4a6d
MS4A6A,Ms4a6d
ADAMTS1,Adamts1
CD28,Cd28
BEST2,Best2
MAML1,Maml1
IL17RE,Il17re
HTATIP2,Htatip2
MAP3K9,Map3k9
PRKN,Park2
TRIM54,Trim54
CST9,Cst9
MS4A2,Ms4a2
ACTN1,Actn1
NCAN,Ncan
PCLAF,Pclaf
AC087632.1,Pclaf
FIP1L1,Fip1l1
AC058822.1,Fip1l1
YPEL4,Ypel4
FGD1,Fgd1
C20orf194,4930402H24Rik
USP33,Usp33
GSX1,Gsx1
TRIP4,Trip4
ITGB2,Itgb2
CSGALNACT2,Csgalnact2
HAVCR1,Gm12169
HIST1H2BJ,Hist2h2be
PHKA1,Phka1
LSMEM1,Lsmem1
OR5P3,Olfr508
SPATA20,Spata20
TMEM177,Tmem177
MARCH4,March4
NFKBIZ,Nfkbiz
MYO6,Myo6
MBNL1,Mbnl1
SHROOM4,Shroom4
MKRN3,Mkrn3
ABCA12,Abca12
OSR1,Osr1
C6orf89,BC004004
NDN,Ndn
MAGEL2,Magel2
CC2D1B,Cc2d1b
TSR2,Tsr2
RPA1,Rpa1
CD101,Cd101
RCN2,Rcn2
CST9,9230104L09Rik
MPPED2,Mpped2
DRG2,Drg2
NKX6-3,Nkx6-3
FRAT1,Peg12
TNFSF13,Tnfsf13
BCL9,Bcl9
CSH2,Gh
GH2,Gh
GH1,Gh
CSH1,Gh
CSHL1,Gh
SCML2,Scml2
CST3,Cst3
FANK1,Fank1
TSPO,Tspo
ZFP3,Zfp3
TNFSF12-TNFSF13,Tnfsfm13
HAT1,Hat1
SLC9A8,Slc9a8
CSTA,Gm5416
CD79B,Cd79b
HIST2H3C,Hist2h3c2
BAZ2B,Baz2b
IGHV3OR16-12,Ighv5-12-4
RRBP1,Rrbp1
MKRN1,Mkrn1
CSTA,2010005H15Rik
HAVCR1,BC053393
UROS,Uros
GRB10,Grb10
SCIMP,Scimp
EBNA1BP2,Ebna1bp2
NRXN2,Nrxn2
VWA5A,Vwa5a
PDGFRL,Pdgfrl
RNF165,Rnf165
POU4F1,Pou4f1
TNFSF12,Tnfsf12
SCN4A,Scn4a
MS4A3,Ms4a3
GTF2E2,Gtf2e2
TMEM132C,Tmem132c
HSD17B13,Hsd17b13
MPLKIP,Gm7102
SLC9A3R1,Slc9a3r1
SEPT9,Sept9
CSTA,BC100530
HSD17B14,Hsd17b14
ZNF235,Zfp235
PSKH1,Pskh1
PCBP1,Pcbp1
LRIG3,Lrig3
NCEH1,Nceh1
BEND2,Gm15262
SMIM18,Smim18
OOSP2,Oosp2
DHX32,Dhx32
TAS2R38,Tas2r138
TTLL12,Ttll12
HIST2H2AA4,Hist2h2aa1
SSBP4,Ssbp4
TSHZ2,Tshz2
TM7SF3,Tm7sf3
SGTB,Sgtb
MCL1,Mcl1
TNNT3,Tnnt3
RAI2,Rai2
CTRL,Ctrl
NIT1,Nit1
EMD,Emd
CHRNA6,Chrna6
SLC39A10,Slc39a10
CHRNA4,Chrna4
CCT3,Cct3
ANKRD13C,Ankrd13c
GCHFR,Gchfr
B9D2,B9d2
ZNF217,Zfp217
MED21,Med21
PTGFRN,Ptgfrn
IL12B,Il12b
PDPR,Pdpr
GPAT4,Gpat4
SP5,Sp5
WWC1,Wwc1
TRIM5,Trim30d
UCN,Ucn
CASR,Casr
PRR29,Prr29
MRRF,Mrrf
FEZ1,Fez1
BCCIP,Bccip
CFAP221,Cfap221
RBM26,Rbm26
DEDD,Dedd
SLC22A12,Slc22a12
TSPAN1,Tspan1
PTGDS,Ptgds
AL807752.7,Ptgds
RBM18,Rbm18
TMEM104,Tmem104
LSM2,Lsm2
GAD1,Gad1
ATG7,Atg7
TMEM141,Tmem141
NAT9,Nat9
PRAMEF9,Gm7792
PRAMEF26,Gm7792
PRAMEF17,Gm7792
PRAMEF25,Gm7792
PRAMEF5,Gm7792
PRAMEF1,Gm7792
PRAMEF12,Gm7792
PRAMEF27,Gm7792
PRAMEF14,Gm7792
PRAMEF8,Gm7792
PRAMEF7,Gm7792
PRAMEF15,Gm7792
PRAMEF6,Gm7792
PRAMEF20,Gm7792
PRAMEF19,Gm7792
PRAMEF18,Gm7792
PRAMEF2,Gm7792
PRAMEF13,Gm7792
PRAMEF33,Gm7792
PRAMEF4,Gm7792
PRAMEF11,Gm7792
PRAMEF10,Gm7792
RABL6,Rabl6
ERICH2,Erich2
RET,Ret
CCDC183,Ccdc183
AMDHD1,Amdhd1
FNTA,Fnta
CINP,Cinp
PLS3,Pls3
NPC1L1,Npc1l1
PSTPIP1,Pstpip1
ZNF235,Zfp114
SLC6A3,Slc6a3
BMPER,Bmper
NHS,Nhs
TLE2,Tle2
U2AF1L4,U2af1l4
AD000671.2,U2af1l4
PRSS12,Prss12
AC004080.3,Hoxa9
HOXA9,Hoxa9
CALY,Caly
LRRC57,Lrrc57
TAPBP,Tapbp
MRPL42,Mrpl42
ASNA1,Asna1
MYBPH,Mybph
CNTN6,Cntn6
PI16,Pi16
KIAA0753,4933427D14Rik
IGFLR1,Igflr1
ADORA1,Adora1
PROKR1,Prokr1
IMPG1,Impg1
IRF9,Irf9
CARD19,Card19
NTSR2,Ntsr2
TMPRSS3,Tmprss3
MED19,Med19
PLAC8,Plac8
GBP2,Gbp2
REPS2,Reps2
TMCO3,Tmco3
SELENOH,Selenoh
TNRC6C,Tnrc6c
ARL14EP,Arl14ep
BIVM,Bivm
ZBTB22,Zbtb22
CLEC2D,Clec2g
CLEC2A,Clec2g
BDP1,Bdp1
HSD17B12,Hsd17b12
RNF114,Rnf114
PDX1,Pdx1
CHRNA7,Chrna7
CHRFAM7A,Chrna7
WNK3,Wnk3
CCNK,Ccnk
MAML3,Maml3
SOBP,Sobp
PTPRS,Ptprs
ABHD12B,Abhd12b
AC004706.4,Gm43951
AC040162.1,Psmb10
PSMB10,Psmb10
IFI16,Ifi205
PYHIN1,Ifi205
HAUS2,Haus2
TNFSF10,Tnfsf10
RNASEH2B,Rnaseh2b
TMX2,Tmx2
STMN4,Stmn4
SMARCAL1,Smarcal1
TGFB1,Tgfb1
DCUN1D2,Dcun1d2
AL136295.5,Rnf31
RNF31,Rnf31
SPATA2,Spata2
TRMT6,Trmt6
CANX,Canx
C19orf43,2310036O22Rik
SLC10A4,Slc10a4
SLC12A4,Slc12a4
GRIN2C,Grin2c
HTR1B,Htr1b
G2E3,G2e3
FSHB,Fshb
GGNBP2,Ggnbp2
BANF2,Banf2
FAM227A,Fam227a
DENND2A,Dennd2a
SULF1,Sulf1
FAM120C,Fam120c
PANK4,Pank4
NUMA1,Numa1
ATG2A,Atg2a
CTNND1,Gm28635
ATP5A1,Atp5a1
RAP1GAP,Rap1gap
AGPAT1,Agpat1
NME1,Gm20390
MEI4,Mei4
NR2E3,Nr2e3
NME1,Nme1
SERPING1,Serping1
OR10A3,Olfr512
CTNND1,Ctnnd1
MFSD2A,Mfsd2a
GINS4,Gins4
NME2,Nme2
EPHA2,Epha2
CDX2,Cdx2
IRAK1BP1,Irak1bp1
ZNF578,Zfp111
ZNF616,Zfp111
ZNF761,Zfp111
ZNF525,Zfp111
ZNF888,Zfp111
ZNF765,Zfp111
ZNF468,Zfp111
ZNF610,Zfp111
ZNF600,Zfp111
ZNF813,Zfp111
ZNF320,Zfp111
ZNF701,Zfp111
ZNF611,Zfp111
ZNF528,Zfp111
ZNF28,Zfp111
ZNF816,Zfp111
ZNF860,Zfp111
ZNF83,Zfp111
AC010487.3,Zfp111
ZNF766,Zfp111
ZNF816-ZNF321P,Zfp111
ZNF415,Zfp111
ZNF880,Zfp111
ZNF677,Zfp111
ZNF480,Zfp111
SATB1,Satb1
TMC6,Tmc6
CSTB,Cstb
NEIL1,Neil1
KRT26,Krt26
PRAMEF9,Gm16429
PRAMEF26,Gm16429
PRAMEF17,Gm16429
PRAMEF25,Gm16429
PRAMEF5,Gm16429
PRAMEF1,Gm16429
PRAMEF12,Gm16429
PRAMEF27,Gm16429
PRAMEF14,Gm16429
PRAMEF8,Gm16429
PRAMEF7,Gm16429
PRAMEF15,Gm16429
PRAMEF6,Gm16429
PRAMEF20,Gm16429
PRAMEF19,Gm16429
PRAMEF18,Gm16429
PRAMEF2,Gm16429
PRAMEF13,Gm16429
PRAMEF33,Gm16429
PRAMEF4,Gm16429
PRAMEF11,Gm16429
PRAMEF10,Gm16429
VAMP8,Vamp8
SERPINB9,Serpinb9c
SNX27,Snx27
TSPAN3,Tspan3
KRT27,Krt27
HES1,Hes1
ZAR1L,Zar1l
FDXR,Fdxr
LDHC,Ldhc
HSD17B11,Hsd17b11
URAD,Urad
PPT2,Ppt2
SSR3,Ssr3
KRT28,Krt28
KMT5A,Kmt5a
FOXQ1,Foxq1
EFNA1,Efna1
PHIP,Phip
OR6N2,Olfr430
LCAT,Lcat
SNAI1,Snai1
BCAS1,Bcas1
VWF,Vwf
MYOG,Myog
ASPG,Aspg
CHD1L,Chd1l
OR6N1,Olfr429
RANBP2,Ranbp2
KRT10,Krt10
KATNBL1,Katnbl1
IL18BP,Il18bp
TMEM159,Tmem159
TBC1D25,Tbc1d25
OR5W2,Olfr153
KCNA4,Kcna4
MELK,Melk
MAMLD1,Mamld1
ARRDC3,Arrdc3
DCAF5,Dcaf5
EMC4,Emc4
CEBPB,Cebpb
SPAG4,Spag4
OR6K6,Olfr231
MGAM,Mgam
TMEM189,Gm20431
TMEM135,Tmem135
MTUS1,Mtus1
TMEM189,Tmem189
TMEM123,Tmem123
ADAMTSL4,Adamtsl4
SCTR,Sctr
TXLNG,Txlng
CCDC85C,Ccdc85c
ENAH,Enah
SLC12A6,Slc12a6
FLT3,Flt3
UBE2V1,Ube2v1
YBX2,Ybx2
C15orf62,Gm14137
MCMBP,Mcmbp
ZFYVE19,Zfyve19
RAB36,Rab36
ICAM2,Icam2
VPS13D,Vps13d
BBS2,Bbs2
VIPAS39,Vipas39
PKNOX2,Pknox2
TMC8,Tmc8
APLF,Aplf
KRT12,Krt12
PDXK,Pdxk
GHSR,Ghsr
RBPMS,Rbpms
SCUBE1,Scube1
ERN1,Ern1
TOMM22,Tomm22
FRK,Frk
OR6K3,Olfr424
PEAK1,Peak1
TTC4,Ttc4
ALYREF,Gm6763
ALYREF,Gm21293
RPGRIP1,Rpgrip1
DNAJC17,Dnajc17
ZNF235,Zfp108
KRT20,Krt20
NPSR1,Npsr1
PRAMEF9,BC061212
PRAMEF26,BC061212
PRAMEF17,BC061212
PRAMEF25,BC061212
PRAMEF5,BC061212
PRAMEF1,BC061212
PRAMEF12,BC061212
PRAMEF27,BC061212
PRAMEF14,BC061212
PRAMEF8,BC061212
PRAMEF7,BC061212
PRAMEF15,BC061212
PRAMEF6,BC061212
PRAMEF20,BC061212
PRAMEF19,BC061212
PRAMEF18,BC061212
PRAMEF2,BC061212
PRAMEF13,BC061212
PRAMEF33,BC061212
PRAMEF4,BC061212
PRAMEF11,BC061212
PRAMEF10,BC061212
RBBP7,Rbbp7
HMGN3,Hmgn3
GDF7,Gdf7
KRT23,Krt23
UBASH3A,Ubash3a
HIST1H4J,Hist2h4
HIST1H4F,Hist2h4
MCM8,Mcm8
ATP6V0B,Atp6v0b
ACTN3,Actn3
WASHC4,Washc4
LRRC15,Lrrc15
HIST2H2BF,Hist2h2bb
EFNA3,Efna3
AL691442.1,Efna3
HHIPL1,Hhipl1
DDX6,Ddx6
SMYD4,Smyd4
FEM1A,4931440F15Rik
SERPINB9,Serpinb9d
RTN4,Rtn4
COMMD4,Commd4
CD86,Cd86
PRMT3,Prmt3
PRAP1,Prap1
PICK1,Pick1
PRAMEF9,Gm6351
PRAMEF26,Gm6351
PRAMEF17,Gm6351
PRAMEF25,Gm6351
PRAMEF5,Gm6351
PRAMEF1,Gm6351
PRAMEF12,Gm6351
PRAMEF27,Gm6351
PRAMEF14,Gm6351
PRAMEF8,Gm6351
PRAMEF7,Gm6351
PRAMEF15,Gm6351
PRAMEF6,Gm6351
PRAMEF20,Gm6351
PRAMEF19,Gm6351
PRAMEF18,Gm6351
PRAMEF2,Gm6351
PRAMEF13,Gm6351
PRAMEF33,Gm6351
PRAMEF4,Gm6351
PRAMEF11,Gm6351
PRAMEF10,Gm6351
ZNF235,Zfp93
DDX56,Ddx56
MEX3B,Mex3b
FUOM,Fuom
C3orf22,BC048671
CDK18,Cdk18
PRAMEF9,Gm3106
PRAMEF26,Gm3106
PRAMEF17,Gm3106
PRAMEF25,Gm3106
PRAMEF5,Gm3106
PRAMEF1,Gm3106
PRAMEF12,Gm3106
PRAMEF27,Gm3106
PRAMEF14,Gm3106
PRAMEF8,Gm3106
PRAMEF7,Gm3106
PRAMEF15,Gm3106
PRAMEF6,Gm3106
PRAMEF20,Gm3106
PRAMEF19,Gm3106
PRAMEF18,Gm3106
PRAMEF2,Gm3106
PRAMEF13,Gm3106
PRAMEF33,Gm3106
PRAMEF4,Gm3106
PRAMEF11,Gm3106
PRAMEF10,Gm3106
CCZ1B,Ccz1
CCZ1,Ccz1
RTN1,Rtn1
PRAMEF9,A430089I19Rik
PRAMEF26,A430089I19Rik
PRAMEF17,A430089I19Rik
PRAMEF25,A430089I19Rik
PRAMEF5,A430089I19Rik
PRAMEF1,A430089I19Rik
PRAMEF12,A430089I19Rik
PRAMEF27,A430089I19Rik
PRAMEF14,A430089I19Rik
PRAMEF8,A430089I19Rik
