"Ligand"	"Receptor"	"neighborhood"	"neighborhood_transferred"	"fusion"	"cooccurence"	"homology"	"coexpression"	"coexpression_transferred"	"experiments"	"experiments_transferred"	"database"	"database_transferred"	"textmining"	"textmining_transferred"	"combined_score"
"VTN.SDC4"	"VTN"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	471	0	471
"APOC3.SDC4"	"APOC3"	"SDC4"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"FGF6.SDC4"	"FGF6"	"SDC4"	0	0	0	0	0	0	0	0	0	900	0	129	0	909
"HBEGF.SDC4"	"HBEGF"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	346	0	345
"HRG.SDC4"	"HRG"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	152	0	151
"TFPI.SDC4"	"TFPI"	"SDC4"	0	0	0	0	0	0	0	0	0	900	0	287	0	925
"APOB.SDC4"	"APOB"	"SDC4"	0	0	0	0	0	0	0	0	0	900	0	70	89	907
"PROC.SDC4"	"PROC"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	160	0	159
"TGFB3.SDC4"	"TGFB3"	"SDC4"	0	0	0	0	0	0	0	159	0	0	0	91	0	202
"VASP.SDC4"	"VASP"	"SDC4"	0	0	0	0	0	0	88	0	0	0	0	174	0	214
"CCL4.SDC4"	"CCL4"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	152	0	151
"INS.SDC4"	"INS"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	235	0	235
"APOE.SDC4"	"APOE"	"SDC4"	0	0	0	0	0	0	0	0	0	900	0	216	0	918
"NCAN.SDC4"	"NCAN"	"SDC4"	0	0	0	0	0	0	0	0	0	900	0	182	0	914
"ANXA1.SDC4"	"ANXA1"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	101	129	183
"LACRT.SDC4"	"LACRT"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	151	0	150
"IL6.SDC4"	"IL6"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	207	0	207
"NOV.SDC4"	"NOV"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	197	0	197
"MMP7.SDC4"	"MMP7"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	281	0	281
"MMP13.SDC4"	"MMP13"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	198	0	198
"THBS1.SDC4"	"THBS1"	"SDC4"	0	0	0	0	0	0	0	0	0	900	0	423	0	939
"ADAM10.SDC4"	"ADAM10"	"SDC4"	0	0	0	0	0	0	73	0	0	0	0	163	0	190
"VWF.SDC4"	"VWF"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	216	0	216
"CDH1.SDC4"	"CDH1"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	324	0	323
"TIMP2.SDC4"	"TIMP2"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	202	0	202
"NID1.SDC4"	"NID1"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	286	0	286
"AREG.SDC4"	"AREG"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	206	0	206
"FGF2.SDC4"	"FGF2"	"SDC4"	0	0	0	0	0	0	0	566	0	900	0	924	0	996
"COL5A3.SDC4"	"COL5A3"	"SDC4"	0	0	0	0	0	0	0	0	0	800	0	0	0	800
"ICAM1.SDC4"	"ICAM1"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	285	0	284
"VCAN.SDC4"	"VCAN"	"SDC4"	0	0	0	0	0	0	0	0	0	900	0	504	0	948
"TNC.SDC4"	"TNC"	"SDC4"	0	0	0	0	0	0	0	0	0	900	0	902	0	989
"TIMP3.SDC4"	"TIMP3"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	358	0	358
"FGF7.SDC4"	"FGF7"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	252	0	252
"VEGFC.SDC4"	"VEGFC"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	152	0	151
"AGRP.SDC4"	"AGRP"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	204	0	204
"CCL5.SDC4"	"CCL5"	"SDC4"	0	0	0	0	0	0	0	576	0	900	0	158	0	961
"WNT1.SDC4"	"WNT1"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	160	0	159
"VCAM1.SDC4"	"VCAM1"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	203	0	203
"COL6A3.SDC4"	"COL6A3"	"SDC4"	0	0	0	0	0	0	0	0	0	800	0	0	0	800
"ALB.SDC4"	"ALB"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	417	0	416
"PF4.SDC4"	"PF4"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	204	0	204
"COL1A2.SDC4"	"COL1A2"	"SDC4"	0	0	0	0	0	0	0	0	0	800	0	118	0	816
"COL6A2.SDC4"	"COL6A2"	"SDC4"	0	0	0	0	0	0	0	0	0	800	0	0	0	800
"IGF1.SDC4"	"IGF1"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	160	0	159
"COL3A1.SDC4"	"COL3A1"	"SDC4"	0	0	0	0	0	0	0	0	0	800	0	73	0	806
"IL8.SDC4"	"IL8"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	284	0	284
"SEMA4C.SDC4"	"SEMA4C"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	165	0	165
"HAS2.SDC4"	"HAS2"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	216	0	216
"LAMB2.SDC4"	"LAMB2"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	329	0	329
"F2.SDC4"	"F2"	"SDC4"	0	0	0	0	0	0	0	0	0	900	0	216	146	927
"PLG.SDC4"	"PLG"	"SDC4"	0	0	0	0	0	0	0	0	0	900	0	165	0	912
"LPL.SDC4"	"LPL"	"SDC4"	0	0	0	0	0	0	0	0	0	900	0	264	0	923
"ADAM17.SDC4"	"ADAM17"	"SDC4"	0	0	0	0	0	0	73	0	0	0	0	212	0	238
"CALR.SDC4"	"CALR"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	191	0	191
"MMP1.SDC4"	"MMP1"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	325	0	325
"LAMA3.SDC4"	"LAMA3"	"SDC4"	0	0	0	0	0	0	0	0	0	900	0	101	0	906
"FBN1.SDC4"	"FBN1"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	210	0	210
"P4HB.SDC4"	"P4HB"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	160	0	159
"BCAN.SDC4"	"BCAN"	"SDC4"	0	0	0	0	0	0	0	0	0	900	0	212	0	917
"FBLN1.SDC4"	"FBLN1"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	160	0	159
"COL4A5.SDC4"	"COL4A5"	"SDC4"	0	0	0	0	0	0	0	0	0	800	0	0	0	800
"FGF1.SDC4"	"FGF1"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	398	0	398
"PTN.SDC4"	"PTN"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	346	0	345
"FN1.SDC4"	"FN1"	"SDC4"	0	0	0	0	0	0	0	0	0	900	0	191	0	915
"COL18A1.SDC4"	"COL18A1"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	235	78	264
"RSPO3.SDC4"	"RSPO3"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	822	0	822
"ADAM15.SDC4"	"ADAM15"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	160	0	159
"MDK.SDC4"	"MDK"	"SDC4"	0	0	0	0	0	0	0	576	0	900	0	500	0	976
"COL4A2.SDC4"	"COL4A2"	"SDC4"	0	0	0	0	0	0	0	0	0	800	0	53	0	802
"COL6A1.SDC4"	"COL6A1"	"SDC4"	0	0	0	0	0	0	0	0	0	800	0	80	0	808
"TGM2.SDC4"	"TGM2"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	859	0	859
"THBS2.SDC4"	"THBS2"	"SDC4"	0	0	0	0	0	0	0	0	0	800	0	207	0	834
"TGFB2.SDC4"	"TGFB2"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	168	0	167
"PTGS2.SDC4"	"PTGS2"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	241	0	240
"SERPINC1.SDC4"	"SERPINC1"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	505	0	505
"CTGF.SDC4"	"CTGF"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	361	0	361
"ADAM12.SDC4"	"ADAM12"	"SDC4"	0	0	0	0	0	0	0	0	0	900	0	470	0	944
"COL11A1.SDC4"	"COL11A1"	"SDC4"	0	0	0	0	0	0	0	0	0	800	0	44	0	800
"FGF13.SDC4"	"FGF13"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	506	0	506
"COL5A1.SDC4"	"COL5A1"	"SDC4"	0	0	0	0	0	0	0	0	0	800	0	97	0	811
"VEGFA.SDC4"	"VEGFA"	"SDC4"	0	0	0	0	0	0	0	0	0	0	0	330	0	330
"COL4A6.SDC4"	"COL4A6"	"SDC4"	0	0	0	0	0	0	0	0	0	800	0	0	0	800
"MMP9.SDC4"	"MMP9"	"SDC4"	0	0	0	0	0	0	64	0	0	900	0	389	0	937
"COL9A2.ITGB4"	"COL9A2"	"ITGB4"	0	0	0	0	0	0	0	0	0	0	0	128	85	168
"COL9A2.SDC1"	"COL9A2"	"SDC1"	0	0	0	0	0	0	0	0	0	0	0	208	0	208
"COL9A2.PTH2R"	"COL9A2"	"PTH2R"	0	0	0	0	0	0	0	0	0	0	0	41	173	173
"COL9A2.ITGB1"	"COL9A2"	"ITGB1"	0	0	0	0	0	0	0	0	0	900	0	0	85	904
"COL9A2.MARCO"	"COL9A2"	"MARCO"	0	0	0	526	669	0	0	0	0	0	0	0	0	201
"COL9A2.PTH1R"	"COL9A2"	"PTH1R"	0	0	0	0	0	0	0	0	0	0	0	81	173	207
"COL9A2.ITGA11"	"COL9A2"	"ITGA11"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"COL9A2.FGFR3"	"COL9A2"	"FGFR3"	0	0	0	0	0	0	0	0	0	0	0	191	64	210
"COL9A2.COL17A1"	"COL9A2"	"COL17A1"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"COL9A2.AVPR1B"	"COL9A2"	"AVPR1B"	0	0	0	0	0	0	0	0	0	0	0	137	108	197
"PLAU.CFTR"	"PLAU"	"CFTR"	0	0	0	0	0	0	0	0	0	0	0	163	0	163
"PLAU.ITGA3"	"PLAU"	"ITGA3"	0	0	0	0	0	0	0	0	0	900	0	193	0	915
"PLAU.NGFR"	"PLAU"	"NGFR"	0	0	0	0	0	0	0	0	0	0	0	163	0	163
"PLAU.FAP"	"PLAU"	"FAP"	0	0	0	0	0	0	0	0	0	0	0	126	92	172
"PLAU.ITGB4"	"PLAU"	"ITGB4"	0	0	0	0	0	0	0	0	0	0	0	243	0	242
"PLAU.CLEC2B"	"PLAU"	"CLEC2B"	0	0	0	0	0	0	0	0	0	0	0	199	0	199
"PLAU.OPRD1"	"PLAU"	"OPRD1"	0	0	0	0	0	0	0	0	0	0	0	178	0	177
"PLAU.LRP1"	"PLAU"	"LRP1"	0	0	0	0	0	0	0	0	0	900	0	125	81	912
"PLAU.MMP24"	"PLAU"	"MMP24"	0	0	0	0	0	0	0	0	0	0	0	100	149	201
"PLAU.CLEC10A"	"PLAU"	"CLEC10A"	0	0	0	0	0	0	0	0	0	0	0	213	0	213
"PLAU.PDGFRA"	"PLAU"	"PDGFRA"	0	0	0	0	0	0	0	0	0	0	0	160	104	215
"PLAU.CD63"	"PLAU"	"CD63"	0	0	0	0	0	0	0	0	0	0	0	291	0	290
"PLAU.ITGAV"	"PLAU"	"ITGAV"	0	0	0	0	0	0	0	0	0	900	0	224	0	919
"PLAU.PDGFRB"	"PLAU"	"PDGFRB"	0	0	0	0	0	0	0	0	0	900	0	146	105	916
"PLAU.FLT4"	"PLAU"	"FLT4"	0	0	0	0	0	0	0	0	0	0	0	92	175	218
"PLAU.ITGB3"	"PLAU"	"ITGB3"	0	0	0	0	0	0	0	0	0	900	0	228	82	922
"PLAU.VIPR2"	"PLAU"	"VIPR2"	0	0	0	0	0	0	0	0	0	0	0	348	0	347
"PLAU.ITGA2B"	"PLAU"	"ITGA2B"	0	0	0	0	0	0	0	0	0	0	0	137	64	157
"PLAU.SELP"	"PLAU"	"SELP"	0	0	0	0	0	0	0	0	0	0	0	92	145	190
"PLAU.LRP2"	"PLAU"	"LRP2"	0	0	0	0	0	0	0	576	0	0	0	97	116	631
"PLAU.KDR"	"PLAU"	"KDR"	0	0	0	0	0	0	0	0	0	0	0	145	224	308
"PLAU.CDH6"	"PLAU"	"CDH6"	0	0	0	0	0	0	0	0	0	0	0	191	78	222
"PLAU.ERBB3"	"PLAU"	"ERBB3"	0	0	0	0	0	0	0	0	0	0	0	138	91	182
"PLAU.IGF1R"	"PLAU"	"IGF1R"	0	0	0	0	0	0	0	0	0	0	0	151	0	150
"PLAU.CDH2"	"PLAU"	"CDH2"	0	0	0	0	0	0	0	0	0	0	0	151	92	196
"PLAU.ASGR1"	"PLAU"	"ASGR1"	0	0	0	0	0	0	0	0	0	0	0	234	0	234
"PLAU.ERBB2"	"PLAU"	"ERBB2"	0	0	0	0	0	0	0	0	0	0	0	194	155	289
"PLAU.IFNAR1"	"PLAU"	"IFNAR1"	0	0	0	0	0	0	0	0	0	0	0	226	0	225
"PLAU.AGTR1"	"PLAU"	"AGTR1"	0	0	0	0	0	0	0	0	0	0	0	208	0	208
"PLAU.EGFR"	"PLAU"	"EGFR"	0	0	0	0	0	0	0	0	0	900	0	261	89	926
"PLAU.NOTCH1"	"PLAU"	"NOTCH1"	0	0	0	0	0	0	0	0	0	0	0	152	0	151
"PLAU.ST14"	"PLAU"	"ST14"	0	0	0	0	706	0	0	564	0	0	0	160	369	618
"PLAU.EPHA4"	"PLAU"	"EPHA4"	0	0	0	0	0	0	0	0	0	0	0	214	0	214
"PLAU.FLT1"	"PLAU"	"FLT1"	0	0	0	0	0	0	0	0	0	0	0	137	201	280
"PLAU.ITGB6"	"PLAU"	"ITGB6"	0	0	0	0	0	0	0	0	0	0	0	206	0	206
"PLAU.KIT"	"PLAU"	"KIT"	0	0	0	0	0	0	0	0	0	0	0	119	89	163
"PLAU.F11R"	"PLAU"	"F11R"	0	0	0	0	0	0	0	0	0	0	0	198	0	198
"PLAU.TNFRSF13C"	"PLAU"	"TNFRSF13C"	0	0	0	0	0	0	0	0	0	0	0	188	0	188
"PLAU.FGFR4"	"PLAU"	"FGFR4"	0	0	0	0	0	0	0	0	0	0	0	63	200	218
"PLAU.ITGA5"	"PLAU"	"ITGA5"	0	0	0	0	0	0	0	0	0	900	0	215	0	918
"PLAU.ITGB5"	"PLAU"	"ITGB5"	0	0	0	0	0	0	0	0	0	900	0	187	64	917
"PLAU.MST1R"	"PLAU"	"MST1R"	0	0	0	0	0	0	0	0	0	0	0	67	180	202
"PLAU.ITGA2"	"PLAU"	"ITGA2"	0	0	0	0	0	0	0	0	0	0	0	288	0	288
"PLAU.F2RL2"	"PLAU"	"F2RL2"	0	0	0	0	0	0	0	0	0	0	0	143	69	168
"PLAU.F2RL1"	"PLAU"	"F2RL1"	0	0	0	0	0	0	0	0	0	0	0	0	229	228
"PLAU.AXL"	"PLAU"	"AXL"	0	0	0	0	0	0	0	0	0	0	0	151	0	150
"PLAU.C3AR1"	"PLAU"	"C3AR1"	0	0	0	0	0	0	0	0	0	0	0	156	0	155
"PLAU.ITGB2"	"PLAU"	"ITGB2"	0	0	0	0	0	0	0	0	0	900	0	115	63	909
"PLAU.ITGB1"	"PLAU"	"ITGB1"	0	0	0	0	0	0	0	0	0	900	0	146	129	919
"PLAU.INSR"	"PLAU"	"INSR"	0	0	0	0	0	0	0	0	0	0	0	197	0	197
"PLAU.ADRB2"	"PLAU"	"ADRB2"	0	0	0	0	0	0	0	0	0	0	0	163	0	163
"PLAU.MRC2"	"PLAU"	"MRC2"	0	0	0	0	0	0	0	0	0	0	0	498	0	497
"PLAU.CD36"	"PLAU"	"CD36"	0	0	0	0	0	0	0	0	0	0	0	137	89	180
"PLAU.CLEC4M"	"PLAU"	"CLEC4M"	0	0	0	0	0	0	0	0	0	0	0	195	0	195
"PLAU.MET"	"PLAU"	"MET"	0	0	0	0	0	0	0	0	0	0	0	198	202	332
"PLAU.F2R"	"PLAU"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	243	148	327
"PLAU.VIPR1"	"PLAU"	"VIPR1"	0	0	0	0	0	0	0	0	0	0	0	211	0	211
"PLAU.IFITM1"	"PLAU"	"IFITM1"	0	0	0	0	0	0	0	0	0	0	0	167	0	167
"PLAU.SELE"	"PLAU"	"SELE"	0	0	0	0	0	0	0	0	0	0	0	168	106	224
"PLAU.F3"	"PLAU"	"F3"	0	0	0	0	0	0	0	0	0	0	0	201	399	499
"PLAU.CAV1"	"PLAU"	"CAV1"	0	0	0	0	0	0	0	0	0	0	0	211	0	211
"PLAU.PLAUR"	"PLAU"	"PLAUR"	0	0	0	0	0	0	0	998	79	900	0	689	0	999
"PLAU.FGFR3"	"PLAU"	"FGFR3"	0	0	0	0	0	0	0	0	0	0	0	109	200	256
"PLAU.CDH5"	"PLAU"	"CDH5"	0	0	0	0	0	0	0	0	0	0	0	193	93	236
"PLAU.RET"	"PLAU"	"RET"	0	0	0	0	0	0	0	0	0	0	0	139	148	235
"PLAU.FAS"	"PLAU"	"FAS"	0	0	0	0	0	0	0	0	0	0	0	197	0	197
"PLAU.IGF2R"	"PLAU"	"IGF2R"	0	0	0	0	0	0	0	576	0	0	0	130	0	615
"PLAU.EPHA2"	"PLAU"	"EPHA2"	0	0	0	0	0	0	0	0	0	0	0	167	0	167
"PLAU.TGFBR2"	"PLAU"	"TGFBR2"	0	0	0	0	0	0	0	0	0	0	0	206	0	206
"PLAU.PTPRF"	"PLAU"	"PTPRF"	0	0	0	0	0	0	0	0	0	0	0	207	0	207
"PLAU.TFRC"	"PLAU"	"TFRC"	0	0	0	0	0	0	0	0	0	0	0	208	0	208
"PLAU.CR1"	"PLAU"	"CR1"	0	0	0	0	0	0	0	0	0	0	0	163	0	163
"PLAU.CD40"	"PLAU"	"CD40"	0	0	0	0	0	0	0	0	0	0	0	163	0	163
"BMP8B.CD4"	"BMP8B"	"CD4"	0	0	0	0	0	0	0	0	0	0	0	163	0	163
"BMP8B.BMPR1A"	"BMP8B"	"BMPR1A"	0	0	0	0	0	0	0	808	149	800	0	418	288	983
"BMP8B.ACVR2A"	"BMP8B"	"ACVR2A"	0	0	0	0	0	0	0	0	0	0	0	362	266	511
"BMP8B.ACVR1C"	"BMP8B"	"ACVR1C"	0	0	0	0	0	0	0	0	149	0	0	166	288	450
"BMP8B.NOTCH2"	"BMP8B"	"NOTCH2"	0	0	0	0	0	0	0	0	0	0	0	0	151	150
"BMP8B.AMHR2"	"BMP8B"	"AMHR2"	0	0	0	0	0	0	0	0	0	800	0	72	266	851
"BMP8B.NOTCH3"	"BMP8B"	"NOTCH3"	0	0	0	0	0	0	0	0	0	0	0	0	151	150
"BMP8B.ACVR1"	"BMP8B"	"ACVR1"	0	0	0	0	0	0	0	0	149	0	0	417	288	615
"BMP8B.GPC1"	"BMP8B"	"GPC1"	0	0	0	0	0	0	0	0	99	0	0	0	150	201
"BMP8B.BMPR1B"	"BMP8B"	"BMPR1B"	0	0	0	0	0	0	0	0	149	800	0	472	288	927
"BMP8B.ERBB3"	"BMP8B"	"ERBB3"	0	0	0	0	0	0	0	0	151	0	0	0	135	234
"BMP8B.ERBB2"	"BMP8B"	"ERBB2"	0	0	0	0	0	0	0	0	151	0	0	0	135	234
"BMP8B.EGFR"	"BMP8B"	"EGFR"	0	0	0	0	0	0	0	0	151	0	0	58	135	247
"BMP8B.EPHA1"	"BMP8B"	"EPHA1"	0	0	0	0	0	0	79	0	0	0	0	53	104	150
"BMP8B.HTR2C"	"BMP8B"	"HTR2C"	0	0	0	0	0	0	0	0	0	0	0	486	0	485
"BMP8B.NOTCH1"	"BMP8B"	"NOTCH1"	0	0	0	0	0	0	0	0	0	0	0	110	151	212
"BMP8B.FZD1"	"BMP8B"	"FZD1"	0	0	0	0	0	0	0	0	0	0	0	74	120	150
"BMP8B.KIT"	"BMP8B"	"KIT"	0	0	0	0	0	0	0	0	89	0	0	283	73	341
"BMP8B.RHBDL2"	"BMP8B"	"RHBDL2"	0	0	0	0	0	0	0	0	103	0	0	0	127	183
"BMP8B.GPC2"	"BMP8B"	"GPC2"	0	0	0	0	0	0	0	0	99	0	0	0	150	201
"BMP8B.FGFR4"	"BMP8B"	"FGFR4"	0	0	0	0	0	0	0	0	89	0	0	81	73	156
"BMP8B.MST1R"	"BMP8B"	"MST1R"	0	0	0	0	0	0	0	0	0	0	0	0	178	177
"BMP8B.MC4R"	"BMP8B"	"MC4R"	0	0	0	0	0	0	0	0	0	0	0	209	0	209
"BMP8B.MET"	"BMP8B"	"MET"	0	0	0	0	0	0	0	0	0	0	0	0	178	177
"BMP8B.PTH1R"	"BMP8B"	"PTH1R"	0	0	0	0	0	0	0	0	0	0	0	151	0	150
"BMP8B.PTCH1"	"BMP8B"	"PTCH1"	0	0	0	0	0	0	0	0	217	0	0	41	190	338
"BMP8B.OPRL1"	"BMP8B"	"OPRL1"	0	0	0	0	0	0	0	0	0	0	0	347	86	377
"BMP8B.ACVR2B"	"BMP8B"	"ACVR2B"	0	0	0	0	0	0	0	0	0	0	0	361	266	510
"BMP8B.ERBB4"	"BMP8B"	"ERBB4"	0	0	0	0	0	0	0	0	151	0	0	0	135	234
"BMP8B.RET"	"BMP8B"	"RET"	0	0	0	0	0	0	0	0	89	0	0	80	73	155
"BMP8B.TGFBR2"	"BMP8B"	"TGFBR2"	0	0	0	0	0	0	0	0	0	0	0	0	266	266
"BMP8B.GPC4"	"BMP8B"	"GPC4"	0	0	0	0	0	0	0	0	99	0	0	0	150	201
"BMP8B.PTCH2"	"BMP8B"	"PTCH2"	0	0	0	0	0	0	0	0	217	0	0	0	190	338
"THPO.CSF3R"	"THPO"	"CSF3R"	0	0	0	0	0	0	0	0	0	0	0	408	0	408
"OSM.CSF3R"	"OSM"	"CSF3R"	0	0	0	0	0	0	0	0	0	800	0	215	0	836
"TGFB1.CSF3R"	"TGFB1"	"CSF3R"	0	0	0	0	0	0	0	0	0	0	0	163	0	163
"CSF3.CSF3R"	"CSF3"	"CSF3R"	0	0	0	0	0	0	0	980	0	800	0	942	0	999
"IL2.CSF3R"	"IL2"	"CSF3R"	0	0	0	0	0	0	0	0	0	800	0	113	0	815
"IL23A.CSF3R"	"IL23A"	"CSF3R"	0	0	0	0	0	0	0	0	0	800	0	0	0	800
"IL26.CSF3R"	"IL26"	"CSF3R"	0	0	0	0	0	0	0	0	0	800	0	0	0	800
"IFNG.CSF3R"	"IFNG"	"CSF3R"	0	0	0	0	0	0	0	0	0	800	0	197	0	832
"IL12B.CSF3R"	"IL12B"	"CSF3R"	0	0	0	0	0	0	0	0	0	800	0	399	0	874
"IL4.CSF3R"	"IL4"	"CSF3R"	0	0	0	0	0	0	0	0	0	800	0	57	0	803
"IL5.CSF3R"	"IL5"	"CSF3R"	0	0	0	0	0	0	0	0	0	800	0	137	0	820
"IFNA7.CSF3R"	"IFNA7"	"CSF3R"	0	0	0	0	0	0	0	0	0	800	0	0	0	800
"LIF.CSF3R"	"LIF"	"CSF3R"	0	0	0	0	0	0	0	576	0	0	0	0	0	576
"INS.CSF3R"	"INS"	"CSF3R"	0	0	0	0	0	0	0	0	0	0	0	163	0	163
"EPO.CSF3R"	"EPO"	"CSF3R"	0	0	0	0	0	0	0	0	0	800	0	342	0	862
"IL6.CSF3R"	"IL6"	"CSF3R"	0	0	0	0	0	0	0	564	0	800	0	243	0	928
"IFNA5.CSF3R"	"IFNA5"	"CSF3R"	0	0	0	0	0	0	0	0	0	800	0	0	0	800
"IL1B.CSF3R"	"IL1B"	"CSF3R"	0	0	0	0	0	0	69	0	0	0	0	196	0	219
"IL7.CSF3R"	"IL7"	"CSF3R"	0	0	0	0	0	0	0	0	0	800	0	0	0	800
"IL21.CSF3R"	"IL21"	"CSF3R"	0	0	0	0	0	0	0	0	0	800	0	0	0	800
"IL11.CSF3R"	"IL11"	"CSF3R"	0	0	0	0	0	0	0	0	0	800	0	123	0	817
"IL9.CSF3R"	"IL9"	"CSF3R"	0	0	0	0	0	0	0	0	0	800	0	0	0	800
"IFNA1.CSF3R"	"IFNA1"	"CSF3R"	0	0	0	0	0	0	0	0	0	800	0	163	0	825
"CTF1.CSF3R"	"CTF1"	"CSF3R"	0	0	0	0	0	0	0	0	0	800	0	196	0	832
"APP.CSF3R"	"APP"	"CSF3R"	0	0	0	0	0	0	0	0	0	0	0	200	0	200
"IL15.CSF3R"	"IL15"	"CSF3R"	0	0	0	0	0	0	0	0	0	800	0	0	0	800
"IL3.CSF3R"	"IL3"	"CSF3R"	0	0	0	0	0	0	0	0	0	800	0	503	0	896
"CSF2.CSF3R"	"CSF2"	"CSF3R"	0	0	0	0	0	0	0	576	0	800	0	440	0	948
"PRL.CSF3R"	"PRL"	"CSF3R"	0	0	0	0	0	0	0	0	0	800	0	0	0	800
"IL12A.CSF3R"	"IL12A"	"CSF3R"	0	0	0	0	0	0	0	0	0	800	0	247	0	842
"IL13.CSF3R"	"IL13"	"CSF3R"	0	0	0	0	0	0	0	0	0	800	0	0	0	800
"CLCF1.CSF3R"	"CLCF1"	"CSF3R"	0	0	0	0	0	0	0	0	0	800	0	0	0	800
"HRAS.CSF3R"	"HRAS"	"CSF3R"	0	0	0	0	0	0	0	0	0	0	0	163	0	163
"CD34.CSF3R"	"CD34"	"CSF3R"	0	0	0	0	0	0	0	0	0	0	0	506	0	506
"LEP.CSF3R"	"LEP"	"CSF3R"	0	0	0	0	0	0	0	0	0	800	0	200	0	833
"GH1.CSF3R"	"GH1"	"CSF3R"	0	0	0	0	0	0	0	0	0	800	0	0	0	800
"CSH1.CSF3R"	"CSH1"	"CSF3R"	0	0	0	0	0	0	0	0	0	800	0	0	0	800
"NCAM1.CSF3R"	"NCAM1"	"CSF3R"	0	0	0	0	0	0	0	0	0	0	0	177	0	177
"CALR.CSF3R"	"CALR"	"CSF3R"	0	0	0	0	0	0	0	0	0	0	0	258	0	258
"CSF1.CSF3R"	"CSF1"	"CSF3R"	0	0	0	0	0	0	0	0	0	0	0	266	0	266
"IL22.CSF3R"	"IL22"	"CSF3R"	0	0	0	0	0	0	0	0	0	800	0	0	0	800
"IFNL1.CSF3R"	"IFNL1"	"CSF3R"	0	0	0	0	0	0	0	0	0	800	0	0	0	800
"GH2.CSF3R"	"GH2"	"CSF3R"	0	0	0	0	0	0	0	0	0	800	0	0	0	800
"IFNL2.CSF3R"	"IFNL2"	"CSF3R"	0	0	0	0	0	0	0	0	0	800	0	0	0	800
"TSLP.CSF3R"	"TSLP"	"CSF3R"	0	0	0	0	0	0	0	0	0	800	0	0	0	800
"IL19.CSF3R"	"IL19"	"CSF3R"	0	0	0	0	0	0	0	0	0	800	0	0	0	800
"CNTF.CSF3R"	"CNTF"	"CSF3R"	0	0	0	0	0	0	0	0	0	800	0	216	0	836
"IL20.CSF3R"	"IL20"	"CSF3R"	0	0	0	0	0	0	0	0	0	800	0	0	0	800
"CCL2.TREM2"	"CCL2"	"TREM2"	0	0	0	0	0	0	0	0	0	0	0	195	0	195
"TNFSF11.TREM2"	"TNFSF11"	"TREM2"	0	0	0	0	0	0	0	0	0	0	0	270	0	270
"APOE.TREM2"	"APOE"	"TREM2"	0	0	0	0	0	0	0	0	0	0	0	234	0	234
